pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
SL,2025-03-20,86.3,-2.92,6.01,"Gallen, Zac",570482,668678,,ball,,,,,14.0,Gio Urshela walks.,S,R,R,AZ,ATH,B,,,2,0,2025,0.52,-0.13,0.69,1.01,,,,1,2,Top,,,,,,,7.534289913954454,-125.4800425115047,-5.358234226066382,3.894544159840871,26.352414585216096,-32.64636921531533,3.23,1.63,,,,86.2,2467.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.15,,,,,,,,13,3,Slider,2,0,0,2,0,2,0,2,Standard,Standard,94.0,0.0,0.137,,,,-0.137,,2,-2,0.729,0.271,29,33,30,34,1,0,,,,,3.21,-0.52,-0.52,,,,,,
FF,2025-03-20,92.8,-2.72,6.09,"Gallen, Zac",570482,668678,walk,ball,,,,,14.0,Gio Urshela walks.,S,R,R,AZ,ATH,B,,,3,0,2025,-0.41,1.69,1.29,0.97,,,,1,2,Top,,,,,,,11.13023920777378,-134.22459310492755,-10.887777687517897,-7.493320196296789,30.594990196228725,-9.428253616479653,3.23,1.63,,,,92.4,2454.0,6.5,778775,645444,656976,545121,702679,641658,545341,694815,695521,53.99,,,0.7,,0.0,0.0,,13,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,207.0,-0.026,0.165,,,,-0.165,,2,-2,0.729,0.271,29,33,30,34,1,0,,,,,1.0,0.41,0.41,,,,,,
FF,2025-03-20,92.6,-2.82,6.11,"Gallen, Zac",649966,668678,,ball,,,,,11.0,Luis Urías flies out to center fielder Jack Hurley.,S,R,R,AZ,ATH,B,,,0,0,2025,-0.44,1.57,-1.05,3.12,,,570482.0,1,2,Top,,,,,,,5.492031773692975,-134.62759376081246,-5.211777292877977,-6.552890957048215,31.30770227162567,-12.232682275483622,3.09,1.56,,,,92.5,2297.0,6.5,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.04,,,,,,,,14,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,204.0,0.0,0.033,,,,-0.033,,2,-2,0.703,0.297,29,28,30,28,1,0,,,,,1.11,0.44,0.44,,,,,,
SL,2025-03-20,87.1,-2.79,6.04,"Gallen, Zac",649966,668678,,swinging_strike,,,,,12.0,Luis Urías flies out to center fielder Jack Hurley.,S,R,R,AZ,ATH,S,,,1,0,2025,0.54,0.2,0.27,3.33,,,570482.0,1,2,Top,,,,,,,6.260253394308711,-126.78432459916716,-0.7285513471063142,4.495257542020255,26.40209057060933,-30.09512231091186,3.09,1.56,,,,87.3,2424.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.06,,,,,,,,14,2,Slider,2,0,0,2,0,2,0,2,Standard,Standard,134.0,0.0,-0.052,48.5,5.6,,0.052,,2,-2,0.703,0.297,29,28,30,28,1,0,,,,,2.81,-0.54,-0.54,,-3.7387338657201576,39.5586936469023,26.94503986160133,42.15554087405695,-0.0201822363341848
FF,2025-03-20,92.9,-2.78,6.06,"Gallen, Zac",649966,668678,,ball,,,,,11.0,Luis Urías flies out to center fielder Jack Hurley.,S,R,R,AZ,ATH,B,,,1,1,2025,-0.42,1.62,-1.16,2.94,,,570482.0,1,2,Top,,,,,,,5.079527801136457,-135.03695538950203,-5.693105869588919,-6.287963854033838,31.41985727026336,-11.372978602982634,3.09,1.56,,,,92.6,2411.0,6.3,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.17,,,,,,,,14,3,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,208.0,0.0,0.063,,,,-0.063,,2,-2,0.703,0.297,29,28,30,28,1,0,,,,,1.04,0.42,0.42,,,,,,
FF,2025-03-20,93.8,-2.61,6.07,"Gallen, Zac",649966,668678,field_out,hit_into_play,,,,,2.0,Luis Urías flies out to center fielder Jack Hurley.,S,R,R,AZ,ATH,X,8.0,fly_ball,2,1,2025,-0.48,1.52,-0.17,2.76,,,570482.0,1,2,Top,125.34,73.15,,,,,7.381549545585749,-136.14470561383055,-6.1149765582229785,-7.755227191880846,34.035742450664266,-12.118715135346342,3.09,1.56,354.0,93.0,31.0,93.4,2396.0,6.5,778775,645444,656976,545121,702679,641658,545341,694815,695521,53.97,0.143,,0.0,,0.0,0.0,3.0,14,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,206.0,0.029,-0.296,68.7,7.2,0.432,0.296,93.0,2,-2,0.703,0.297,29,28,30,28,1,0,,,,,1.11,0.48,0.48,,13.731196514394869,-3.03039297057684,29.9832782212213,34.65800118497516,30.79122508178289
FC,2025-03-20,90.2,-2.87,6.04,"Gallen, Zac",664913,668678,,ball,,,,,12.0,Seth Brown strikes out swinging.,S,L,R,AZ,ATH,B,,,0,0,2025,0.22,1.08,0.84,3.16,,,570482.0,2,2,Top,,,,,,,8.7331196569343,-131.11138384077788,-3.483839506875207,0.6606772106283306,28.81418366912385,-19.134660070489268,3.27,1.65,,,,89.8,2409.0,6.2,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.28,,,,,,,,15,1,Cutter,2,0,0,2,0,2,0,2,Standard,Standard,192.0,0.0,0.034,,,,-0.034,,2,-2,0.732,0.268,29,32,30,33,1,0,,,,,1.73,-0.22,0.22,,,,,,
KC,2025-03-20,80.6,-2.95,5.99,"Gallen, Zac",664913,668678,,swinging_strike,,,,,4.0,Seth Brown strikes out swinging.,S,L,R,AZ,ATH,S,,,1,0,2025,0.46,-0.8,-0.7,2.76,,,570482.0,2,2,Top,,,,,,,4.118247181053427,-117.285293582168,1.0646342595993885,3.3759131847899857,24.27178339496542,-39.96154426877008,3.27,1.65,,,,79.9,2372.0,6.0,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.46,,,,,,,,15,2,Knuckle Curve,2,0,0,2,0,2,0,2,Standard,Standard,54.0,0.0,-0.052,72.4,8.5,,0.052,,2,-2,0.732,0.268,29,32,30,33,1,0,,,,,4.34,-0.46,0.46,,20.584571395369032,-43.50865381780497,23.21969859307274,45.26660222840355,52.748649378145245
KC,2025-03-20,80.8,-2.92,5.96,"Gallen, Zac",664913,668678,,swinging_strike,,,,,7.0,Seth Brown strikes out swinging.,S,L,R,AZ,ATH,S,,,1,1,2025,0.41,-0.72,-0.63,2.06,,,570482.0,2,2,Top,,,,,,,4.301879580749597,-117.59210512836688,-0.6277865198379007,2.88572813014247,24.08259082689043,-38.93639484868984,3.27,1.65,,,,80.2,2324.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.44,,,,,,,,15,3,Knuckle Curve,2,0,0,2,0,2,0,2,Standard,Standard,49.0,0.0,-0.073,77.2,8.1,,0.073,,2,-2,0.732,0.268,29,32,30,33,1,0,,,,,4.23,-0.41,0.41,,19.458682719015272,-24.007249144625643,26.72553574238669,44.35426627691625,42.478899708176
FF,2025-03-20,92.9,-2.85,5.97,"Gallen, Zac",664913,668678,,foul,,,,,8.0,Seth Brown strikes out swinging.,S,L,R,AZ,ATH,S,,,1,2,2025,-0.21,1.51,0.0,1.91,,,570482.0,2,2,Top,,,,,,,7.75649608919406,-134.94257951552052,-7.865710450657472,-4.375413130085841,31.055893363707263,-12.129140914323813,3.27,1.65,4.0,87.5,-24.0,92.5,2386.0,6.3,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.21,,,,,,,,15,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,205.0,0.0,0.0,76.0,8.0,,0.0,88.0,2,-2,0.732,0.268,29,32,30,33,1,0,,,,,1.15,0.21,-0.21,,24.46014880827168,-18.87046568533352,35.84205817019321,36.81050795952467,44.42206396569472
CH,2025-03-20,85.4,-3.14,5.87,"Gallen, Zac",664913,668678,strikeout,swinging_strike,,,,,13.0,Seth Brown strikes out swinging.,S,L,R,AZ,ATH,S,2.0,,1,2,2025,-1.16,0.28,-1.43,1.49,,,570482.0,2,2,Top,,,,,,,6.337754367839597,-124.29017748593178,-4.654720621941728,-13.25291742875127,22.259513832309366,-28.56770580213345,3.27,1.65,,,,85.5,1545.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.39,,,0.0,,0.0,0.0,,15,5,Changeup,2,0,0,2,0,2,0,2,Standard,Standard,227.0,0.022,-0.179,66.2,7.7,,0.179,,2,-2,0.732,0.268,29,32,30,33,1,0,,,,,2.82,1.16,-1.16,,11.606624311114915,-1.897098422645166,31.580290059700538,53.2121796155372,23.3087939264644
FF,2025-03-20,91.2,-2.89,6.2,"Gallen, Zac",640902,668678,,called_strike,,,,,9.0,Jhonny Pereda strikes out on a foul tip.,S,R,R,AZ,ATH,S,,,0,0,2025,-0.51,1.5,0.4,2.12,,,,0,3,Top,,,,,,,9.303897799478742,-132.37695621687035,-7.543982284708918,-7.911239186294301,27.658216575596576,-13.018276247011956,3.26,1.64,,,,90.7,2343.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.4,,,,,,,,24,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,209.0,0.0,-0.04,,,,0.04,,6,-6,0.946,0.054,29,29,30,29,1,0,,,,,1.25,0.51,0.51,,,,,,
FF,2025-03-20,90.8,-2.99,6.22,"Gallen, Zac",640902,668678,,ball,,,,,11.0,Jhonny Pereda strikes out on a foul tip.,S,R,R,AZ,ATH,B,,,0,1,2025,-0.49,1.51,-0.79,3.73,,,,0,3,Top,,,,,,,6.503672966170387,-132.07924367198677,-3.551196778405768,-7.046391387476404,27.343727831755164,-13.8924601156017,3.26,1.64,,,,90.6,2258.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.39,,,,,,,,24,2,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,201.0,0.0,0.032,,,,-0.032,,6,-6,0.946,0.054,29,29,30,29,1,0,,,,,1.25,0.49,0.49,,,,,,
KC,2025-03-20,80.0,-3.18,6.07,"Gallen, Zac",640902,668678,,called_strike,,,,,13.0,Jhonny Pereda strikes out on a foul tip.,S,R,R,AZ,ATH,S,,,1,1,2025,0.37,-0.75,-0.92,2.09,,,,0,3,Top,,,,,,,4.252493614814116,-116.38192930978124,-0.6371400451200195,2.4943200067789486,22.67752682484434,-39.05338966179672,3.26,1.64,,,,79.3,2364.0,5.9,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.62,,,,,,,,24,3,Knuckle Curve,6,0,0,6,0,6,0,6,Standard,Standard,37.0,0.0,-0.06,,,,0.06,,6,-6,0.946,0.054,29,29,30,29,1,0,,,,,4.32,-0.37,-0.37,,,,,,
FF,2025-03-20,92.2,-2.81,6.09,"Gallen, Zac",640902,668678,,ball,,,,,14.0,Jhonny Pereda strikes out on a foul tip.,S,R,R,AZ,ATH,B,,,1,2,2025,-0.57,1.52,1.2,1.75,,,,0,3,Top,,,,,,,11.41468542850844,-133.5701689607487,-8.450055173840015,-9.37316145635288,29.41190072045704,-12.18997457886357,3.26,1.64,,,,91.9,2374.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.11,,,,,,,,24,4,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,211.0,0.0,0.04,,,,-0.04,,6,-6,0.946,0.054,29,29,30,29,1,0,,,,,1.19,0.57,0.57,,,,,,
KC,2025-03-20,80.3,-3.03,5.98,"Gallen, Zac",640902,668678,strikeout,foul_tip,,,,,13.0,Jhonny Pereda strikes out on a foul tip.,S,R,R,AZ,ATH,S,2.0,,2,2,2025,0.4,-0.78,-0.07,1.29,,,,0,3,Top,,,,,,,5.742894701981169,-116.73276276485824,-2.141258135836908,2.5140953089019464,23.715653692601983,-39.06905043563547,3.26,1.64,,,,79.7,2402.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.38,,,0.0,,0.0,0.0,,24,5,Knuckle Curve,6,0,0,6,0,6,0,6,Standard,Standard,40.0,0.009,-0.233,73.1,8.2,,0.233,,6,-6,0.946,0.054,29,29,30,29,1,0,,,,,4.35,-0.4,-0.4,,18.92981954642741,-20.07963657641005,39.018208067865245,35.28340560141662,40.145114175065245
FF,2025-03-20,91.6,-2.89,6.13,"Gallen, Zac",805779,668678,,ball,,,,,11.0,Jacob Wilson walks.,S,R,R,AZ,ATH,B,,,0,0,2025,-0.53,1.32,-1.08,2.87,,,,1,3,Top,,,,,,,5.678571146064994,-133.2749224232751,-5.2098299529068415,-7.483091586355069,28.045165381437133,-15.559177919178412,3.3,1.66,,,,91.6,2242.0,6.2,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.27,,,,,,,,25,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,209.0,0.0,0.039,,,,-0.039,,6,-6,0.955,0.045,29,23,30,23,2,1,,,,,1.4,0.53,0.53,,,,,,
FF,2025-03-20,92.5,-2.88,6.06,"Gallen, Zac",805779,668678,,ball,,,,,14.0,Jacob Wilson walks.,S,R,R,AZ,ATH,B,,,1,0,2025,-0.56,1.38,0.35,1.52,,,,1,3,Top,,,,,,,9.406169542181342,-134.09105095781382,-8.706649859779793,-8.807396449180553,29.88114361361612,-13.705850072016457,3.3,1.66,,,,92.0,2402.0,6.3,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.23,,,,,,,,25,2,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,211.0,0.0,0.069,,,,-0.069,,6,-6,0.955,0.045,29,23,30,23,2,1,,,,,1.31,0.56,0.56,,,,,,
KC,2025-03-20,81.0,-2.93,5.94,"Gallen, Zac",805779,668678,,called_strike,,,,,9.0,Jacob Wilson walks.,S,R,R,AZ,ATH,S,,,2,0,2025,0.43,-0.82,0.32,1.63,,,,1,3,Top,,,,,,,6.405173338201803,-117.80115574872006,-1.4026607628678915,2.7535167527353552,23.444689901371724,-39.689830117500335,3.3,1.66,,,,80.7,2428.0,6.2,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.28,,,,,,,,25,3,Knuckle Curve,6,0,0,6,0,6,0,6,Standard,Standard,36.0,0.0,-0.066,,,,0.066,,6,-6,0.955,0.045,29,23,30,23,2,1,,,,,4.31,-0.43,-0.43,,,,,,
SL,2025-03-20,86.6,-3.08,5.95,"Gallen, Zac",805779,668678,,ball,,,,,14.0,Jacob Wilson walks.,S,R,R,AZ,ATH,B,,,2,1,2025,0.53,0.11,1.07,0.37,,,,1,3,Top,,,,,,,8.82381812860956,-125.8282496076952,-7.346006762344448,3.982412910761296,24.3238890083148,-29.76318192022206,3.3,1.66,,,,86.8,2429.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.1,,,,,,,,25,4,Slider,6,0,0,6,0,6,0,6,Standard,Standard,135.0,0.0,0.113,,,,-0.113,,6,-6,0.955,0.045,29,23,30,23,2,1,,,,,2.93,-0.53,-0.53,,,,,,
SL,2025-03-20,86.0,-3.02,5.91,"Gallen, Zac",805779,668678,,called_strike,,,,,9.0,Jacob Wilson walks.,S,R,R,AZ,ATH,S,,,3,1,2025,0.46,0.28,0.68,2.12,,,,1,3,Top,,,,,,,7.846751907924086,-125.09203079898012,-3.323942850731587,3.3217475498460445,24.37783716020226,-28.735826720847143,3.3,1.66,,,,86.2,2424.0,6.3,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.16,,,,,,,,25,5,Slider,6,0,0,6,0,6,0,6,Standard,Standard,111.0,0.0,-0.079,,,,0.079,,6,-6,0.955,0.045,29,23,30,23,2,1,,,,,2.79,-0.46,-0.46,,,,,,
FF,2025-03-20,93.1,-2.65,5.95,"Gallen, Zac",805779,668678,walk,ball,,,,,14.0,Jacob Wilson walks.,S,R,R,AZ,ATH,B,,,3,2,2025,-0.37,1.52,2.0,1.48,,,,1,3,Top,,,,,,,12.767995791900882,-134.81255498545764,-9.010597384598832,-7.32005067816613,29.24748880620928,-11.72984601309048,3.3,1.66,,,,93.2,2321.0,6.6,778775,645444,656976,545121,702679,641658,545341,694815,695521,53.88,,,0.7,,0.0,0.0,,25,6,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,209.0,-0.01,0.334,,,,-0.334,,6,-6,0.955,0.045,29,23,30,23,2,1,,,,,1.14,0.37,0.37,,,,,,
SL,2025-03-20,88.3,-2.92,5.98,"Gallen, Zac",669127,668678,,foul,,,,,5.0,"Shea Langeliers grounds into a double play, shortstop Garrett Hampson to second baseman Ildemaro Vargas to first baseman Pavin Smith. Jacob Wilson out at 2nd. Shea Langeliers out at 1st.",S,R,R,AZ,ATH,S,,,0,0,2025,0.34,0.64,0.1,2.28,,,805779.0,1,3,Top,,,,,,,6.636746402864224,-128.55200502521905,-4.330016906346943,2.64224162008588,23.52520738138412,-24.379517766526096,3.2,1.61,3.0,60.1,-38.0,89.0,2410.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.09,,,,,,,,26,1,Slider,6,0,0,6,0,6,0,6,Standard,Standard,178.0,0.0,-0.042,76.8,7.2,,0.042,88.0,6,-6,0.945,0.055,29,27,30,28,2,1,,,,,2.25,-0.34,-0.34,,16.43960433675979,-15.303735783086267,33.03444266371634,38.039591767776,40.22477239802815
FF,2025-03-20,91.9,-2.94,6.11,"Gallen, Zac",669127,668678,,ball,,,,,13.0,"Shea Langeliers grounds into a double play, shortstop Garrett Hampson to second baseman Ildemaro Vargas to first baseman Pavin Smith. Jacob Wilson out at 2nd. Shea Langeliers out at 1st.",S,R,R,AZ,ATH,B,,,0,1,2025,-0.42,1.52,-1.26,2.16,,,805779.0,1,3,Top,,,,,,,5.160446682245993,-133.68525843885018,-7.456221904136376,-6.099164480736849,28.11887561481964,-12.558746308876346,3.2,1.61,,,,92.2,2352.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.09,,,,,,,,26,2,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,206.0,0.0,0.023,,,,-0.023,,6,-6,0.945,0.055,29,27,30,28,2,1,,,,,1.18,0.42,0.42,,,,,,
KC,2025-03-20,80.7,-3.0,5.97,"Gallen, Zac",669127,668678,,ball,,,,,11.0,"Shea Langeliers grounds into a double play, shortstop Garrett Hampson to second baseman Ildemaro Vargas to first baseman Pavin Smith. Jacob Wilson out at 2nd. Shea Langeliers out at 1st.",S,R,R,AZ,ATH,B,,,1,1,2025,0.51,-0.71,-1.02,3.19,,,805779.0,1,3,Top,,,,,,,3.437309136930735,-117.50623245471346,1.7627850006483612,4.138018506450454,20.562100994886634,-39.26289826246925,3.2,1.61,,,,80.7,2395.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.4,,,,,,,,26,3,Knuckle Curve,6,0,0,6,0,6,0,6,Standard,Standard,44.0,0.0,0.063,,,,-0.063,,6,-6,0.945,0.055,29,27,30,28,2,1,,,,,4.18,-0.51,-0.51,,,,,,
SL,2025-03-20,86.8,-2.99,5.84,"Gallen, Zac",669127,668678,grounded_into_double_play,hit_into_play,,,,,8.0,"Shea Langeliers grounds into a double play, shortstop Garrett Hampson to second baseman Ildemaro Vargas to first baseman Pavin Smith. Jacob Wilson out at 2nd. Shea Langeliers out at 1st.",S,R,R,AZ,ATH,X,6.0,ground_ball,2,1,2025,0.39,0.13,0.13,1.5,,,805779.0,1,3,Top,105.09,154.65,,,,,6.706643731624116,-126.251829985043,-4.5360270782321175,2.895965559925699,23.64506263759105,-30.05021837941324,3.2,1.61,43.0,106.9,0.0,87.3,2413.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.06,0.511,,0.0,,0.0,0.0,4.0,26,4,Slider,6,0,0,6,0,6,0,6,Standard,Standard,167.0,0.018,-0.358,75.2,7.4,0.575,0.358,106.9,6,-6,0.945,0.055,29,27,30,28,2,1,,,,,2.87,-0.39,-0.39,,10.88542340679274,-5.862737646016915,40.97704865540826,38.33408784558405,35.58426730132204
FF,2025-03-20,91.1,-3.01,6.04,"Gallen, Zac",668709,668678,,called_strike,,,,,7.0,"JJ Bleday grounds out, first baseman Pavin Smith to pitcher Zac Gallen.",S,L,R,AZ,ATH,S,,,0,0,2025,-0.58,1.43,-0.6,1.93,,,,0,4,Top,,,,,,,7.2416677954768,-132.22407599392923,-7.357195229252044,-8.520727972156461,31.38372351696486,-13.947312424015278,3.28,1.66,,,,90.0,2295.0,6.0,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.47,,,,,,,,31,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,217.0,0.0,-0.04,,,,0.04,,6,-6,0.957,0.043,29,27,30,28,2,1,,,,,1.35,0.58,-0.58,,,,,,
KC,2025-03-20,80.7,-3.2,6.0,"Gallen, Zac",668709,668678,,swinging_strike,,,,,14.0,"JJ Bleday grounds out, first baseman Pavin Smith to pitcher Zac Gallen.",S,L,R,AZ,ATH,S,,,0,1,2025,0.41,-0.84,0.53,1.42,,,,0,4,Top,,,,,,,7.468511031184386,-117.39518644348294,-1.9118070667321547,2.3147391553711505,22.46787135612149,-39.80649573519941,3.28,1.66,,,,80.1,2438.0,5.9,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.58,,,,,,,,31,2,Knuckle Curve,6,0,0,6,0,6,0,6,Standard,Standard,24.0,0.0,-0.054,74.3,8.9,,0.054,,6,-6,0.957,0.043,29,27,30,28,2,1,,,,,4.35,-0.41,0.41,,30.92562379876276,-40.258786302596505,40.05524500076065,34.04284469161651,49.634724829647965
KC,2025-03-20,79.1,-3.22,5.92,"Gallen, Zac",668709,668678,,ball,,,,,14.0,"JJ Bleday grounds out, first baseman Pavin Smith to pitcher Zac Gallen.",S,L,R,AZ,ATH,B,,,0,2,2025,0.52,-1.06,0.36,0.66,,,,0,4,Top,,,,,,,6.784417919089842,-115.01907506583956,-2.6196327729137154,3.2031176772344243,23.64847463400693,-41.16700197206277,3.28,1.66,,,,78.3,2383.0,6.0,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.51,,,,,,,,31,3,Knuckle Curve,6,0,0,6,0,6,0,6,Standard,Standard,37.0,0.0,0.026,,,,-0.026,,6,-6,0.957,0.043,29,27,30,28,2,1,,,,,4.74,-0.52,0.52,,,,,,
FF,2025-03-20,91.7,-3.02,5.92,"Gallen, Zac",668709,668678,field_out,hit_into_play,,,,,7.0,"JJ Bleday grounds out, first baseman Pavin Smith to pitcher Zac Gallen.",S,L,R,AZ,ATH,X,3.0,ground_ball,1,2,2025,-0.42,1.48,-0.45,2.02,,,,0,4,Top,150.65,164.27,,,,,7.3706749689557345,-133.16913508637353,-7.1421986534915565,-6.680013454584695,29.810583747498324,-13.156417001769128,3.28,1.66,5.0,89.7,-22.0,91.2,2330.0,6.2,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.28,0.083,,0.0,,0.0,0.0,2.0,31,4,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,214.0,0.008,-0.193,70.7,7.7,0.086,0.193,89.7,6,-6,0.957,0.043,29,27,30,28,2,1,,,,,1.25,0.42,-0.42,,14.497573435749832,-1.431964318041501,32.63522718331483,44.257135330055775,25.89029549166981
FF,2025-03-20,92.4,-2.82,6.06,"Gallen, Zac",609280,668678,field_out,hit_into_play,,,,,3.0,"Miguel Andujar grounds out, second baseman Ildemaro Vargas to first baseman Pavin Smith.",S,R,R,AZ,ATH,X,4.0,ground_ball,0,0,2025,-0.54,1.41,0.77,2.99,,,,1,4,Top,138.46,129.21,,,,,10.325082525009984,-134.10101837484817,-5.032459859825887,-8.92398367240723,31.24731313964311,-14.245258778835616,3.21,1.62,6.0,95.0,-25.0,92.0,2355.0,6.4,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.11,0.091,,0.0,,0.0,0.0,2.0,32,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,208.0,0.005,-0.252,68.5,7.2,0.106,0.252,95.0,6,-6,0.965,0.035,29,30,30,30,2,1,,,,,1.29,0.54,0.54,,5.091973152906337,17.480660805855184,20.17072975974116,48.438237359901095,18.47844410776976
FF,2025-03-20,92.3,-2.9,6.02,"Gallen, Zac",691016,668678,,called_strike,,,,,5.0,Tyler Soderstrom singles on a line drive to center fielder Jack Hurley.,S,L,R,AZ,ATH,S,,,0,0,2025,-0.37,1.47,-0.01,2.38,,,,2,4,Top,,,,,,,8.122727962203939,-134.05836501481858,-6.575531406462597,-6.254802042141458,29.945505126628845,-13.23140473428537,3.29,1.66,,,,91.9,2249.0,6.2,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.27,,,,,,,,33,1,4-Seam Fastball,6,0,0,6,0,6,0,6,Standard,Standard,211.0,0.0,-0.045,,,,0.045,,6,-6,0.97,0.03,29,23,30,24,2,1,,,,,1.23,0.37,-0.37,,,,,,
CH,2025-03-20,87.1,-3.06,5.82,"Gallen, Zac",691016,668678,,ball,,,,,13.0,Tyler Soderstrom singles on a line drive to center fielder Jack Hurley.,S,L,R,AZ,ATH,B,,,0,1,2025,-0.84,0.65,-1.07,1.53,,,,2,4,Top,,,,,,,6.476208411904675,-126.62191882819316,-5.435600732615138,-10.366597356167038,26.393885982433257,-24.21671726926477,3.29,1.66,,,,86.7,1442.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.36,,,,,,,,33,2,Changeup,6,0,0,6,0,6,0,6,Standard,Standard,224.0,0.0,0.026,,,,-0.026,,6,-6,0.97,0.03,29,23,30,24,2,1,,,,,2.36,0.84,-0.84,,,,,,
CH,2025-03-20,86.1,-3.25,5.79,"Gallen, Zac",691016,668678,,swinging_strike,,,,,14.0,Tyler Soderstrom singles on a line drive to center fielder Jack Hurley.,S,L,R,AZ,ATH,S,,,1,1,2025,-1.02,0.24,0.06,1.45,,,,2,4,Top,,,,,,,9.863811874725146,-125.05828952152685,-4.546747400341198,-12.654511948436555,24.14950140547296,-28.9254868010904,3.29,1.66,,,,85.8,1574.0,6.1,778775,645444,656976,545121,702679,641658,545341,694815,695521,54.38,,,,,,,,33,3,Changeup,6,0,0,6,0,6,0,6,Standard,Standard,232.0,0.0,-0.062,77.1,8.4,,0.062,,6,-6,0.97,0.03,29,23,30,24,2,1,,,,,2.84,1.02,-1.02,,22.68154647005,-15.313923127557016,37.25133584218749,39.8999388350077,40.891699618435126
